300,0.00240234375
310,0.00240234375
320,0.00240234375
330,0.002402343750037
340,0.002402351248235
350,0.003085293598177
360,0.00320312695965
370,0.00954204854024
380,0.009622584220488
390,0.009610625117567
400,0.009609505117236
410,0.009609365543775
420,0.013398794453091
430,0.031896615634257
440,0.066825171952528
450,0.109490220305245
460,0.156609616498302
470,0.214635478383092
480,0.314065367729215
490,0.442197766834839
500,0.564187286009421
510,0.651222173978624
520,0.723056101996269
530,0.769793611622456
540,0.802966682608884
550,0.83231516384646
560,0.867888532412995
570,0.904029214527307
580,0.925410986030119
590,0.939139981723892
600,0.937154701413473
610,0.906679421475247
620,0.874796290268871
630,0.893742279099563
640,0.950931390096013
650,0.992376054004855
660,0.992810278488789
670,0.974878657811427
680,0.965142071150048
690,0.95605293360193
700,0.952934330959473
710,0.959263456613661
720,0.963112012481303
730,0.950654756335908
740,0.923299765895644
750,0.895276336082647
760,0.871180023234134
770,0.850287378075251
780,0.843788667067622
790,0.853274300148051
800,0.856014310166269
810,0.841560738652492
820,0.818755761813751
830,0.788491122429037
840,0.750962142062594
850,0.711022677502389
860,0.666021767727107
870,0.621403275018943
880,0.569660586674084
890,0.519131526727853
900,0.467975477260012
910,0.426670861916593
920,0.389717170597282
930,0.35905789321617
940,0.335293880981327
950,0.308555439528478
960,0.28347555438368
970,0.25599527808272
980,0.226510482844711
990,0.191851799145396
1000,0.158989955126621
1010,0.133253134009482
1020,0.111460569386465
1030,0.092506553099285
1040,0.076223136468952
1050,0.062870488693689
1060,0.051332560009928
1070,0.034433420009424
1080,0.026928416463227
1090,0.022430185859624
1100,0.017689016369134
